id,label
317,0.4517054
318,0.950991484
319,0.088307452
320,0.013552627
321,0.014260635
322,0.088026882
323,0.265875328
324,0.081490186
325,0.015369616
326,0.102141346
327,0.211388483
328,0.09287224
329,0.081692339
330,0.797228768
331,0.05020147
332,0.409276512
333,0.065966264
334,0.461327317
335,0.065287356
336,0.882856948
337,0.067875688
338,0.220737784
339,0.081207159
340,0.086857591
341,0.065287356
342,0.065287356
343,0.093184027
344,0.055602555
345,0.078595958
346,0.015027913
347,0.014416459
348,0.192009486
349,0.506763227
350,0.111497146
351,0.015265299
352,0.16621498
353,0.132489584
354,0.198133696
355,0.016143204
356,0.021978812
357,0.470878509
358,0.145260391
359,0.01870697
360,0.131821131
361,0.091217656
362,0.015555778
363,0.02688092
364,0.113323375
365,0.928341653
366,0.055585364
367,0.249184842
368,0.014813113
369,0.081692339
370,0.065287356
371,0.08842508
372,0.902701675
373,0.08143663
374,0.068399713
375,0.067996813
376,0.67977344
377,0.060101794
378,0.015976816
379,0.060143374
380,0.015559765
381,0.936791495
382,0.170077525
383,0.014280155
384,0.013019285
385,0.455384892
386,0.915525698
387,0.027339779
388,0.037460965
389,0.418658422
390,0.395922363
391,0.047602806
392,0.574790469
393,0.015592638
394,0.418588493
395,0.016082212
396,0.897318814
397,0.077257885
398,0.251998782
399,0.900847625
400,0.014969781
401,0.013309781
402,0.536221905
403,0.062823086
404,0.113511124
405,0.014228943
406,0.020789996
407,0.07816606
408,0.024444028
409,0.263121602
410,0.160518576
411,0.017806251
412,0.316033236
413,0.012711308
414,0.248858916
415,0.204248324
416,0.101235297
417,0.097581361
418,0.018131167
419,0.423456888
420,0.076178618
421,0.346113472
422,0.115087844
423,0.110201432
424,0.081692339
425,0.09267416
426,0.014715979
427,0.015566774
428,0.015890543
429,0.013460474
430,0.076327793
431,0.065287356
432,0.111706674
433,0.035846897
434,0.016064468
435,0.082290345
436,0.015820177
437,0.295877293
438,0.030823437
439,0.186240567
440,0.015352104
441,0.083092935
442,0.01463327
443,0.016638034
444,0.112657378
445,0.099631759
446,0.033307585
447,0.013439544
448,0.592755565
449,0.018999698
450,0.015281218
451,0.015794551
452,0.017775694
453,0.071137562
454,0.392360733
455,0.01546302
456,0.226166925
457,0.92810772
458,0.014459194
459,0.01503025
460,0.917648301
461,0.902274269
462,0.248919269
463,0.091774819
464,0.014539926
465,0.068817437
466,0.015185906
467,0.015002378
468,0.013105806
469,0.083558834
470,0.137901772
471,0.155068124
472,0.014002559
473,0.64328705
474,0.861719456
475,0.102572787
476,0.269462276
477,0.092140738
478,0.031660515
479,0.016258184
480,0.331705537
481,0.097683866
482,0.411157421
483,0.068958839
484,0.158260581
485,0.015122432
486,0.037330235
487,0.159748134
488,0.01756835
489,0.116548895
490,0.695489776
491,0.137439156
492,0.015520668
493,0.065287356
494,0.069217418
495,0.06938771
496,0.015423361
497,0.940349343
498,0.292874295
499,0.142846556
500,0.068399713
501,0.824605282
502,0.078093069
503,0.048661985
504,0.121976067
505,0.052649038
506,0.062622701
507,0.016435067
508,0.033910991
509,0.012632967
510,0.014703781
511,0.079721671
512,0.710682793
513,0.385419595
514,0.924816085
515,0.121929526
516,0.009829872
517,0.035518815
518,0.109345045
519,0.85962717
520,0.021178071
521,0.579551922
522,0.014952757
523,0.035737324
524,0.065287356
525,0.320343971
526,0.163172763
527,0.288866753
528,0.151177509
529,0.906244168
530,0.877639733
531,0.912230396
532,0.395735089
533,0.898415978
534,0.318311719
535,0.016073685
536,0.050714535
537,0.014902496
538,0.068862777
539,0.018141659
540,0.10222756
541,0.011144306
542,0.648366786
543,0.016412079
544,0.849330943
545,0.01566544
546,0.920672068
547,0.014412096
548,0.013658284
549,0.100992553
550,0.298602157
551,0.025879708
552,0.011485329
553,0.259835609
554,0.017319726
555,0.200063308
556,0.018994967
557,0.016502778
558,0.012622615
559,0.015783816
560,0.10150365
561,0.21239952
562,0.085331655
563,0.065287356
564,0.141678038
565,0.023547265
566,0.045125592
567,0.386701903
568,0.016143204
569,0.018648744
570,0.819777816
571,0.428325656
572,0.127027804
573,0.90005391
574,0.039941609
575,0.397175618
576,0.052377196
577,0.070413839
578,0.078468785
579,0.013642897
580,0.180370993
581,0.01476572
582,0.040138192
583,0.023717877
584,0.427306504
585,0.059697284
586,0.089019915
587,0.144135121
588,0.166209137
589,0.013064987
590,0.902829558
591,0.296010672
592,0.180724604
593,0.175273952
594,0.016357337
595,0.016468289
596,0.887961844
597,0.210058348
598,0.071137562
599,0.075751396
600,0.216798583
601,0.099802927
602,0.033223747
603,0.068441747
604,0.230592308
605,0.9135069
606,0.015591136
607,0.013244974
608,0.0883446
609,0.080956747
610,0.242661551
611,0.872011074
612,0.791380994
613,0.023320963
614,0.063712553
615,0.158755428
616,0.013401407
617,0.015751129
618,0.956817632
619,0.151820233
620,0.063935117
621,0.137874904
622,0.104911177
623,0.063936685
624,0.016412079
625,0.922397726
626,0.267896605
627,0.158649131
628,0.096991777
629,0.066894416
630,0.065287356
631,0.446286825
632,0.158651734
633,0.91875737
634,0.114661812
635,0.014669886
636,0.068399713
637,0.444088813
638,0.246607252
639,0.15167402
640,0.088553682
641,0.01445839
642,0.012818629
643,0.01489858
644,0.145939489
645,0.952870295
646,0.028477014
647,0.012627142
648,0.065287356
649,0.014478508
650,0.065287356
651,0.752150134
652,0.197637419
653,0.065287356
654,0.012537933
655,0.015740913
656,0.015910154
657,0.088342842
658,0.197400464
659,0.150604925
660,0.068528891
661,0.11827201
662,0.017399653
663,0.032263595
664,0.892739943
665,0.868288169
666,0.563105144
667,0.38085513
668,0.174051787
669,0.4875927
670,0.071137562
671,0.529566736
672,0.01273951
673,0.014506543
674,0.122531403
675,0.015463477
676,0.930138614
677,0.015687286
678,0.33656026
679,0.165193029
680,0.015025301
681,0.065287356
682,0.015132373
683,0.063708679
684,0.150695025
685,0.187512771
686,0.36153989
687,0.850604354
688,0.046416853
689,0.01638169
690,0.892504774
691,0.013470454
692,0.93713828
693,0.105238444
694,0.903832372
695,0.016958637
696,0.015449268
697,0.014648667
698,0.090863067
699,0.195154909
700,0.015546946
701,0.096803141
702,0.065287356
703,0.013912554
704,0.065287356
705,0.362880944
706,0.016849035
707,0.189719452
708,0.290592366
709,0.185606941
710,0.013607479
711,0.015213319
712,0.168041968
713,0.076600369
714,0.8379982
715,0.065287356
716,0.016596216
717,0.032307547
718,0.014909559
719,0.09054194
720,0.948933162
721,0.068562764
722,0.732706192
723,0.014030679
724,0.014948513
725,0.435159341
726,0.605913875
727,0.113243001
728,0.019417702
729,0.187552393
730,0.114101194
731,0.133827806
732,0.53000339
733,0.441399931
734,0.014331177
735,0.015548304
736,0.019598601
737,0.141504325
738,0.121210107
739,0.203230583
740,0.13419947
741,0.146615963
742,0.075735496
743,0.013605847
744,0.070263648
745,0.023841109
746,0.088337895
747,0.034950003
748,0.015400814
749,0.013768483
750,0.156015343
751,0.065287356
752,0.015213014
753,0.225191439
754,0.065287356
755,0.015184972
756,0.081692339
757,0.015740974
758,0.741096506
759,0.39348187
760,0.181675942
761,0.228608792
762,0.921659483
763,0.115731642
764,0.281019742
765,0.122476321
766,0.017229293
767,0.308340518
768,0.226486432
769,0.018479644
770,0.014855531
771,0.602082343
772,0.39767959
773,0.35855481
774,0.015793215
775,0.011741912
776,0.013312902
777,0.087955298
778,0.015576616
779,0.280960625
780,0.727356621
781,0.015073502
782,0.1587961
783,0.017453246
784,0.084674141
785,0.017725199
786,0.908408247
787,0.218685192
788,0.129764784
789,0.101382243
790,0.102502851
791,0.875269729
792,0.172996752
793,0.013607159
794,0.094482815
795,0.481289783
796,0.018907462
797,0.957553682
798,0.76680783
799,0.443455155
800,0.042995943
801,0.157975605
802,0.016486229
803,0.059743145
804,0.167660793
805,0.065287356
806,0.22916713
807,0.012941225
808,0.014585353
809,0.409103383
810,0.26217666
811,0.359298741
812,0.088881235
813,0.064662791
814,0.114176699
815,0.016171585
816,0.190104053
817,0.91415806
818,0.0146743
819,0.093485878
820,0.171996964
821,0.018931327
822,0.013458962
823,0.109102832
824,0.348489933
825,0.015272348
826,0.427219084
827,0.015480732
828,0.060847265
829,0.117990914
830,0.065287356
831,0.020035376
832,0.685755979
833,0.158722703
834,0.012998993
835,0.015289038
836,0.255816736
837,0.023688948
838,0.065287356
839,0.065287356
840,0.532735525
841,0.341194724
842,0.011951101
843,0.011597425
844,0.01476063
845,0.042826261
846,0.022669807
847,0.100532365
848,0.452002087
849,0.549589904
850,0.014850635
851,0.026213151
852,0.079485801
853,0.685573343
854,0.013494037
855,0.096259886
856,0.015335891
857,0.488712638
858,0.109557055
859,0.308933889
860,0.01756835
861,0.015790701
862,0.081027193
863,0.307854881
864,0.025377176
865,0.017447869
866,0.11254309
867,0.186903025
868,0.098259991
869,0.081319261
870,0.102241845
871,0.881705485
872,0.175727164
873,0.083854486
874,0.014730008
875,0.065287356
876,0.083890681
877,0.281644082
878,0.27753303
879,0.047047329
880,0.065287356
881,0.113868177
882,0.026116409
883,0.016212051
884,0.225854187
885,0.201830891
886,0.014581962
887,0.012903751
888,0.148904803
889,0.065287356
890,0.065287356
891,0.011663063
892,0.350635408
893,0.128135474
894,0.657701662
895,0.097047254
896,0.015637509
897,0.71504889
898,0.502293139
899,0.923001252
900,0.086063912
901,0.065287356
902,0.457720094
903,0.528091797
904,0.020657351
905,0.014892896
906,0.019020379
907,0.321144505
908,0.148112287
909,0.111172002
910,0.115948813
911,0.088773877
912,0.877194902
913,0.202835135
914,0.015571305
915,0.039161645
916,0.204812996
917,0.117793217
918,0.016926245
919,0.015657872
920,0.011040488
921,0.065287356
922,0.012176533
923,0.336238302
924,0.065287356
925,0.122823551
926,0.065287356
927,0.065287356
928,0.015081239
929,0.790754528
930,0.065287356
931,0.065287356
932,0.146388016
933,0.057887945
934,0.827478627
935,0.013957332
936,0.154109728
937,0.014383359
938,0.12997029
939,0.065287356
940,0.074347488
941,0.012877787
942,0.125854434
943,0.014785067
944,0.015254426
945,0.015359
946,0.933749071
947,0.014972178
948,0.014377972
949,0.061690415
950,0.152089193
951,0.217634577
952,0.089110904
953,0.185292346
954,0.015096096
955,0.012663029
956,0.012646433
957,0.899875243
958,0.065287356
959,0.068399713
960,0.094375436
961,0.858734024
962,0.065287356
963,0.012593227
964,0.093059367
965,0.065287356
966,0.223005223
967,0.065287356
968,0.041701414
969,0.879561967
970,0.103783627
971,0.296960285
972,0.859090139
973,0.073122627
974,0.157634487
975,0.358053352
976,0.62435016
977,0.719769518
978,0.082946117
979,0.100793226
980,0.156547365
981,0.01623235
982,0.12876894
983,0.065287356
984,0.453560789
985,0.143421918
986,0.011297731
987,0.07981231
988,0.014891252
989,0.244798261
990,0.137340344
991,0.131588082
992,0.074688818
993,0.082380498
994,0.065287356
995,0.201833212
996,0.08473357
997,0.788297333
998,0.065287356
999,0.015441447
1000,0.133997591
1001,0.098121456
1002,0.100475887
1003,0.092848071
1004,0.947185667
1005,0.013721171
1006,0.084848058
1007,0.039329386
1008,0.013687989
1009,0.051760543
1010,0.012320353
1011,0.267109391
1012,0.318186872
1013,0.088333628
1014,0.521144226
1015,0.014721371
1016,0.061046608
1017,0.09420028
1018,0.077009836
1019,0.140505799
1020,0.62974891
1021,0.210467118
1022,0.013415823
1023,0.013630583
1024,0.240319639
1025,0.327981552
1026,0.342683901
1027,0.955472706
1028,0.017158596
1029,0.017626939
1030,0.178606451
1031,0.236956277
1032,0.013227988
1033,0.016251871
1034,0.708410983
1035,0.110327404
1036,0.271123188
1037,0.081339412
1038,0.015264898
1039,0.020170102
1040,0.013888559
1041,0.646143908
1042,0.19308216
1043,0.021663284
1044,0.332944338
1045,0.649267785
1046,0.323750455
1047,0.934379523
1048,0.047362619
1049,0.553569703
1050,0.021895139
1051,0.01499377
1052,0.27292778
1053,0.010769847
1054,0.190841058
1055,0.212984327
1056,0.065712499
1057,0.292959801
1058,0.078251572
1059,0.235318117
1060,0.101887275
1061,0.013134989
1062,0.800111976
1063,0.014572746
1064,0.088446176
1065,0.476049016
1066,0.082208609
1067,0.014690772
1068,0.015377685
1069,0.881813251
1070,0.014578889
1071,0.892105611
1072,0.014712728
1073,0.181738851
1074,0.845690179
1075,0.022999649
1076,0.122449451
1077,0.163523952
1078,0.412956932
1079,0.013357856
1080,0.128024719
1081,0.084559476
1082,0.35356082
1083,0.015952466
1084,0.123444375
1085,0.179320136
1086,0.074852333
1087,0.308027416
1088,0.015900975
1089,0.014575279
1090,0.014361562
1091,0.081443762
1092,0.20274726
1093,0.419296474
1094,0.065287356
1095,0.013464
1096,0.907433243
1097,0.020465054
1098,0.191224944
1099,0.062896381
1100,0.148629913
1101,0.195385632
1102,0.015469318
1103,0.363717345
1104,0.302924291
1105,0.019644041
1106,0.086867667
1107,0.075103924
1108,0.290428138
1109,0.073848354
1110,0.205227118
1111,0.925916061
1112,0.096078216
1113,0.018054006
1114,0.837246194
1115,0.087571357
1116,0.18915259
1117,0.015345818
1118,0.07688353
1119,0.318522048
1120,0.016945593
1121,0.081103381
1122,0.663468889
1123,0.066546341
1124,0.014186135
1125,0.012595007
1126,0.164466433
1127,0.042713175
1128,0.235601558
1129,0.014698929
1130,0.048639643
1131,0.325098857
1132,0.053536675
1133,0.360960907
1134,0.011920965
1135,0.015119808
1136,0.819658105
1137,0.013371333
1138,0.01683344
1139,0.075990752
1140,0.084414514
1141,0.246507062
1142,0.012528189
1143,0.105908559
1144,0.014355955
1145,0.065287356
1146,0.015263359
1147,0.943095413
1148,0.273977682
1149,0.094895011
1150,0.931858079
1151,0.35014661
1152,0.077731019
1153,0.131729172
1154,0.014931774
1155,0.733585952
1156,0.016547482
1157,0.022667348
1158,0.114018435
1159,0.188019746
1160,0.065287356
1161,0.081028984
1162,0.57338457
1163,0.409908285
1164,0.775752889
1165,0.17561509
1166,0.015274922
1167,0.243759585
1168,0.844426176
1169,0.083952307
1170,0.01452517
1171,0.453035006
1172,0.065287356
1173,0.181030955
1174,0.027329544
1175,0.065287356
1176,0.22800831
1177,0.065596558
1178,0.018360251
1179,0.103759986
1180,0.065287356
1181,0.159043102
1182,0.126183072
1183,0.065287356
1184,0.086295855
1185,0.08372341
1186,0.442089462
1187,0.493588252
1188,0.014071593
1189,0.265345763
1190,0.065287356
1191,0.015788493
1192,0.087323366
1193,0.123618805
1194,0.876723514
1195,0.069725307
1196,0.015732377
1197,0.570865451
1198,0.01572132
1199,0.083555439
1200,0.103738971
1201,0.785325592
1202,0.014336428
1203,0.017863624
1204,0.029246533
1205,0.756892346
1206,0.084062651
1207,0.134195997
1208,0.228010916
1209,0.031865821
1210,0.438142276
1211,0.142057116
1212,0.567724602
1213,0.070587533
1214,0.714060969
1215,0.015101183
1216,0.398796366
1217,0.077758205
1218,0.078083758
1219,0.01550777
1220,0.797084303
1221,0.85825727
1222,0.270819839
1223,0.065287356
1224,0.172246074
1225,0.279387149
1226,0.075674065
1227,0.135681059
1228,0.085986876
1229,0.64185739
1230,0.077313797
1231,0.039989076
1232,0.065287356
1233,0.098626438
1234,0.145178153
1235,0.068025498
1236,0.864846204
1237,0.48622116
1238,0.154815988
1239,0.182310889
1240,0.08501831
1241,0.941940388
1242,0.080982219
1243,0.024764788
1244,0.478791581
1245,0.100863734
1246,0.065287356
1247,0.013570206
1248,0.89760749
1249,0.111651872
1250,0.811915626
1251,0.075814388
1252,0.013385931
1253,0.667940382
1254,0.080847479
1255,0.682656315
1256,0.065287356
1257,0.078158889
1258,0.085144341
1259,0.013368326
1260,0.084775018
1261,0.103514457
1262,0.277156241
1263,0.090648322
1264,0.065287356
1265,0.085046867
1266,0.016525597
1267,0.01461555
1268,0.065287356
1269,0.087534894
1270,0.014675144
1271,0.065287356
1272,0.898144986
1273,0.026165275
1274,0.087297869
1275,0.013276127
1276,0.108822022
1277,0.016568578
1278,0.085235422
1279,0.315929642
1280,0.18104149
1281,0.015634384
1282,0.065287356
1283,0.229418446
1284,0.922777274
1285,0.86257482
1286,0.234976584
1287,0.012875192
1288,0.015540853
1289,0.014575068
1290,0.413883808
1291,0.442627623
1292,0.409963312
1293,0.759011706
1294,0.098786453
1295,0.087993464
1296,0.015518734
1297,0.080811332
1298,0.530090817
1299,0.361152455
1300,0.902264696
1301,0.25061975
1302,0.065287356
1303,0.014526466
1304,0.065287356
1305,0.020638126
1306,0.021575179
1307,0.101678459
1308,0.263989759
1309,0.022523615
1310,0.014697926
1311,0.069833032
1312,0.132619254
1313,0.065287356
1314,0.426991393
1315,0.152113742
1316,0.120893651
1317,0.014904485
1318,0.095307015
1319,0.014616397
1320,0.147431276
1321,0.166810541
1322,0.899902291
1323,0.228251672
1324,0.013722265
1325,0.679254185
1326,0.0170426
1327,0.190646114
1328,0.015370997
1329,0.083621983
1330,0.012817858
1331,0.094124478
1332,0.278816514
1333,0.118199288
1334,0.649590264
1335,0.685401598
1336,0.014369904
1337,0.2858342
1338,0.037129841
1339,0.030187535
1340,0.944919125
1341,0.082736476
1342,0.017474684
1343,0.808831029
1344,0.065287356
1345,0.049565627
1346,0.012741786
1347,0.137020985
1348,0.068399713
1349,0.01484065
1350,0.107963274
1351,0.065287356
1352,0.822243936
1353,0.196731224
1354,0.219201557
1355,0.039357377
1356,0.015343583
1357,0.110742583
1358,0.078643033
1359,0.145562717
1360,0.062658883
1361,0.041697773
1362,0.523008198
1363,0.175315744
1364,0.065287356
1365,0.140869386
1366,0.065287356
1367,0.679242854
1368,0.012215091
1369,0.014018364
1370,0.080909895
1371,0.01449966
1372,0.015541446
1373,0.06528977
1374,0.01654266
1375,0.124691897
1376,0.101091443
1377,0.012838852
1378,0.013093586
1379,0.440236183
1380,0.016073627
1381,0.091981806
1382,0.014784812
1383,0.040050498
1384,0.471959842
1385,0.12080142
1386,0.229556456
1387,0.107250559
1388,0.063169711
1389,0.100196133
1390,0.021279419
1391,0.084012259
1392,0.076289682
1393,0.089667761
1394,0.014817404
1395,0.015758414
1396,0.245618483
1397,0.016063215
1398,0.015718318
1399,0.011602519
1400,0.015282094
1401,0.10534823
1402,0.087988834
1403,0.147242414
1404,0.015547669
1405,0.334369371
1406,0.017254079
1407,0.065287356
1408,0.663238776
1409,0.016547181
1410,0.327564637
1411,0.144001393
1412,0.016075703
1413,0.015649044
1414,0.847319339
1415,0.014853638
1416,0.017404002
1417,0.022216048
1418,0.018107493
1419,0.164150186
1420,0.080131801
1421,0.496262754
1422,0.065287356
1423,0.01612282
1424,0.161134821
1425,0.014052649
1426,0.808406539
1427,0.280478904
1428,0.015880643
1429,0.826574646
1430,0.02479421
1431,0.081838595
1432,0.026238401
1433,0.451157611
1434,0.219429004
1435,0.101519736
1436,0.018538202
1437,0.087683658
1438,0.014235302
1439,0.608162803
1440,0.014370713
1441,0.445305552
1442,0.858149199
1443,0.093697992
1444,0.016492039
1445,0.012271357
1446,0.015004515
1447,0.317320741
1448,0.919697647
1449,0.092713243
1450,0.065287356
1451,0.016097108
1452,0.026963158
1453,0.167955727
1454,0.066322887
1455,0.021115235
1456,0.154504254
1457,0.1801692
1458,0.068958839
1459,0.254769564
1460,0.849540809
1461,0.197511132
1462,0.773388858
1463,0.024938778
1464,0.867605881
1465,0.101756301
1466,0.01490777
1467,0.140859759
1468,0.014971849
1469,0.013594125
1470,0.014129164
1471,0.081692339
1472,0.167544296
1473,0.500893889
1474,0.071064377
1475,0.029552587
1476,0.251877389
1477,0.205758123
1478,0.536227163
1479,0.909718445
1480,0.070036527
1481,0.01455193
1482,0.245905577
1483,0.015099772
1484,0.032809476
1485,0.36780896
1486,0.167677489
1487,0.161182003
1488,0.812596612
1489,0.013775636
1490,0.242948577
1491,0.187080788
1492,0.077870514
1493,0.114350305
1494,0.333069547
1495,0.422578465
1496,0.017070087
1497,0.083999315
1498,0.36760141
1499,0.013918741
1500,0.079605158
1501,0.202781075
1502,0.017112646
1503,0.314777809
1504,0.106190154
1505,0.016879582
1506,0.0961334
1507,0.015834156
1508,0.065287356
1509,0.013615443
1510,0.255406911
1511,0.119518294
1512,0.086096857
1513,0.081086289
1514,0.015317838
1515,0.11827058
1516,0.025036585
1517,0.118250057
1518,0.160518576
1519,0.031548776
1520,0.065287356
1521,0.71801787
1522,0.669880637
1523,0.085688811
1524,0.065287356
1525,0.01478342
1526,0.113857424
1527,0.01182698
1528,0.013982732
1529,0.017095944
1530,0.078107064
1531,0.015114366
1532,0.326488993
1533,0.013680103
1534,0.046869122
1535,0.012576412
1536,0.075074644
1537,0.068378329
1538,0.014853286
1539,0.015290108
1540,0.922411482
1541,0.015984656
1542,0.238238283
1543,0.010330914
1544,0.13541566
1545,0.234383441
1546,0.360098912
1547,0.015223956
1548,0.091063476
1549,0.344292738
1550,0.137449244
1551,0.20590221
1552,0.015868662
1553,0.106890128
1554,0.102168985
1555,0.015998904
1556,0.126947821
1557,0.079518679
1558,0.077152543
1559,0.013552648
1560,0.014596156
1561,0.023046732
1562,0.015704034
1563,0.013104394
1564,0.013120915
1565,0.023176151
1566,0.018342317
1567,0.013668885
1568,0.277749888
1569,0.013154018
1570,0.925399053
1571,0.014855285
1572,0.014562555
1573,0.883852658
1574,0.162894962
1575,0.112291904
1576,0.928578022
1577,0.153748727
1578,0.098272217
1579,0.091814812
1580,0.110884138
1581,0.065287356
1582,0.015408293
1583,0.012619311
1584,0.015306746
1585,0.130596792
1586,0.065287356
1587,0.457957097
1588,0.185527573
1589,0.093059367
1590,0.021219388
1591,0.090474975
1592,0.020474678
1593,0.025393492
1594,0.934433163
1595,0.093059367
1596,0.12473551
1597,0.065287356
1598,0.013976553
1599,0.042844223
1600,0.091419806
1601,0.647287125
1602,0.015001467
1603,0.065287356
1604,0.01566841
1605,0.13611825
1606,0.152947304
1607,0.071512353
1608,0.068399713
1609,0.062662457
1610,0.952173316
1611,0.628730603
1612,0.117094065
1613,0.085525291
1614,0.127829514
1615,0.179443749
1616,0.335083319
1617,0.085302392
1618,0.956498767
1619,0.254601906
1620,0.255875834
1621,0.894206446
1622,0.218693445
1623,0.908518972
1624,0.01400252
1625,0.374343761
1626,0.248779669
1627,0.041869149
1628,0.089718265
1629,0.01497612
1630,0.015454582
1631,0.065287356
1632,0.022150935
1633,0.125682558
1634,0.450395402
1635,0.015634384
1636,0.031493979
1637,0.030356816
1638,0.278909831
1639,0.016591203
1640,0.661731476
1641,0.113423045
1642,0.848396317
1643,0.065287356
1644,0.132330915
1645,0.272894677
1646,0.949950176
1647,0.130937386
1648,0.014532835
1649,0.013394289
1650,0.233716034
1651,0.069352504
1652,0.021761769
1653,0.015993965
1654,0.22784631
1655,0.589532195
1656,0.823690381
1657,0.145819016
1658,0.231965222
1659,0.028638154
1660,0.791165749
1661,0.015780095
1662,0.333949115
1663,0.014262378
1664,0.34012539
1665,0.065287356
